icd10 chapter,target,prevalence,time_stamp,recall,precision,f1-score,pr_auc,roc_auc,random_seed,target_label,training_percentage
Diseases of the circulatory system,9,0.2945643003495239,05-10-2023-21-57-02,0.6974358974358974,0.3300970873786408,0.4481054365733113,0.36923598395962076,0.6933738089704856,4,9,0.02
Diseases of the circulatory system,9,0.2945643003495239,05-10-2023-18-07-10,0.06666666666666667,0.4262295081967213,0.11529933481152993,0.41885379237125464,0.7429080486482299,0,9,0.1
Diseases of the circulatory system,9,0.2945643003495239,05-10-2023-19-14-29,0.015384615384615385,0.3157894736842105,0.0293398533007335,0.39316614768715025,0.7094159113796575,2,9,0.1
Diseases of the circulatory system,9,0.2945643003495239,05-09-2023-02-03-13,0.2794871794871795,0.5369458128078818,0.3676222596964587,0.4860760970172452,0.7821636067859633,1,9,1.0
Diseases of the circulatory system,9,0.2945643003495239,05-09-2023-05-58-09,0.5333333333333333,0.5959885386819485,0.5629228687415426,0.5582501589156984,0.8244790456270819,2,9,1.0
Diseases of the circulatory system,9,0.2945643003495239,05-10-2023-00-04-27,0.14615384615384616,0.5876288659793815,0.2340862422997947,0.47895201629305373,0.7826012859245487,3,9,0.5
Diseases of the circulatory system,9,0.2945643003495239,05-10-2023-20-48-53,0.441025641025641,0.3659574468085106,0.4,0.374227220853685,0.692789914013479,0,9,0.02
Diseases of the circulatory system,9,0.2945643003495239,05-10-2023-02-22-39,0.37948717948717947,0.6406926406926406,0.4766505636070853,0.5507575518370723,0.8194902781005501,4,9,0.5
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-17-55-40,0.0,0.0,0.0,0.17351149913642197,0.6721714475311436,0,10,0.5
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-22-02-53,0.011627906976744186,0.16666666666666666,0.02173913043478261,0.11094877847366347,0.5214912677585739,4,10,0.02
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-20-22-12,0.0,0.0,0.0,0.16740286577704738,0.6401796217536875,1,10,0.5
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-18-18-20,0.0,0.0,0.0,0.12505395146839227,0.5667285011914457,0,10,0.1
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-19-57-38,0.0,0.0,0.0,0.11370561354964381,0.5307249720990559,3,10,0.1
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-21-45-58,0.0,0.0,0.0,0.10274078065667276,0.43017977256960155,3,10,0.02
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-00-47-47,0.0,0.0,0.0,0.16051382713850995,0.6436408469821736,3,10,0.5
Diseases of the respiratory system,10,0.1170302518982764,05-08-2023-23-13-57,0.0,0.0,0.0,0.1761707692104859,0.6549671221307273,0,10,1.0
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-22-41-14,0.0,0.0,0.0,0.21601032560998454,0.7436544204144422,2,10,0.5
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-21-11-14,0.0,0.0,0.0,0.0677551855917128,0.309613760444002,1,10,0.02
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-03-03-59,0.0,0.0,0.0,0.17285027773229655,0.6403040448828161,4,10,0.5
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-20-54-24,0.0,0.0,0.0,0.11807867221349883,0.5495090941996199,0,10,0.02
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-21-29-19,0.0,0.0,0.0,0.09672574165678632,0.5110774288902965,2,10,0.02
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-07-14-56,0.0,0.0,0.0,0.16747902905188677,0.655389406690194,2,10,1.0
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-19-23-14,0.0,0.0,0.0,0.12600859634107278,0.5624830332096643,2,10,0.1
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-10-54-58,0.0,0.0,0.0,0.255953618054345,0.8034227671703918,3,10,1.0
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-15-17-01,0.0,0.0,0.0,0.21111713607783192,0.7624837872892347,4,10,1.0
Diseases of the respiratory system,10,0.1170302518982764,05-09-2023-03-28-10,0.0,0.0,0.0,0.1788262252835997,0.695438572678189,1,10,1.0
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-20-26-42,0.0,0.0,0.0,0.1177958726928316,0.5285004373661508,4,10,0.1
Diseases of the respiratory system,10,0.1170302518982764,05-10-2023-18-51-01,0.0,0.0,0.0,0.1368504527133183,0.568896479956565,1,10,0.1
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-22-01-27,0.0,0.0,0.0,0.12093503148830376,0.4540798524927311,4,11,0.02
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-19-20-07,0.0,0.0,0.0,0.13317521815982913,0.4877724984043685,2,11,0.1
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-15-00-21,0.0,0.0,0.0,0.33199186828635485,0.7472916814410324,4,11,1.0
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-20-05-53,0.0,0.0,0.0,0.16954227684473078,0.5676774696830013,1,11,0.5
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-06-50-00,0.0,0.0,0.0,0.17095381501402368,0.5856932132472874,2,11,1.0
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-21-09-47,0.0,0.0,0.0,0.11793710888417284,0.43624991135380464,1,11,0.02
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-21-44-30,0.0,0.0,0.0,0.13191989540987825,0.484689029146869,3,11,0.02
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-20-52-57,0.0,0.0,0.0,0.12346641803593783,0.45993617473938014,0,11,0.02
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-18-47-26,0.0,0.0,0.0,0.16758943447496177,0.5945436493865685,1,11,0.1
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-22-30-43,0.0,0.0,0.0,0.14742054551048905,0.5182114743635203,2,11,0.5
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-02-54-57,0.0,0.0,0.0,0.1832339475256203,0.6209219204311751,4,11,0.5
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-20-24-49,0.0,0.0,0.0,0.12627248565336643,0.4628295865541451,4,11,0.1
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-10-31-52,0.0,0.0,0.0,0.2326470302363327,0.7017105169846111,3,11,1.0
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-19-53-23,0.0,0.0,0.0,0.12356649864575978,0.4511594922345933,3,11,0.1
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-21-27-21,0.0,0.0,0.0,0.12838545197740722,0.4724572725338628,2,11,0.02
Diseases of the digestive system,11,0.1602989032180306,05-08-2023-22-49-54,0.0,0.0,0.0,0.17553712583047332,0.6007772498404368,0,11,1.0
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-00-38-56,0.0,0.0,0.0,0.22341420805453482,0.6621033969222041,3,11,0.5
Diseases of the digestive system,11,0.1602989032180306,05-10-2023-18-15-27,0.0,0.0,0.0,0.12487464624440334,0.4562314729451812,0,11,0.1
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-03-01-39,0.0,0.0,0.0,0.1953230202274402,0.6502999787249131,1,11,1.0
Diseases of the digestive system,11,0.1602989032180306,05-09-2023-17-41-17,0.0,0.0,0.0,0.1621922651713709,0.5580824055031558,0,11,0.5
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-03-44-12,0.0,0.0,0.0,0.05603965509732442,0.5702933985330074,4,12,0.5
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-21-06-05,0.0,0.0,0.0,0.05137170143920732,0.5030483982195474,1,12,0.5
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-18-28-02,0.0,0.0,0.0,0.0470654990956447,0.4750250767976929,0,12,0.1
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-20-06-46,0.0,0.0,0.0,0.04527633490525339,0.4430678327377594,3,12,0.1
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-19-31-02,0.0,0.0,0.0,0.04019482630571326,0.4335856686101185,2,12,0.1
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-20-59-08,0.0,0.0,0.0,0.045006670226778026,0.46990784276847847,0,12,0.02
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-09-01-34,0.0,0.0,0.0,0.07024702408939543,0.5234311328443358,4,12,1.0
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-22-07-41,0.0,0.0,0.0,0.044176138497028644,0.4707306751927779,4,12,0.02
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-12-10-13,0.0,0.0,0.0,0.07719734475368417,0.5799714751426244,3,12,1.0
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-08-14-03,0.0,0.0,0.0,0.06671184381220943,0.5437433389756129,2,12,1.0
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-18-38-18,0.0,0.0,0.0,0.053478600977419924,0.4962854993417341,0,12,0.5
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-01-27-31,0.0,0.0,0.0,0.06824964161885948,0.5836272020562974,3,12,0.5
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-21-15-42,0.0,0.0,0.0,0.03838934593186073,0.4002727101749106,1,12,0.02
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-23-14-43,0.0,0.0,0.0,0.06927540594454851,0.6036768854617266,2,12,0.5
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-00-25-41,0.0,0.0,0.0,0.06234136308462529,0.5496128769356153,0,12,1.0
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-19-01-31,0.0,0.0,0.0,0.04802264822306271,0.4393219860823772,1,12,0.1
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-09-2023-04-31-36,0.0,0.0,0.0,0.056487924034881565,0.5344649238292271,1,12,1.0
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-21-49-54,0.0,0.0,0.0,0.047201668008083675,0.4989655820951665,3,12,0.02
Diseases of the skin and subcutaneous tissue,12,0.0453175846691575,05-10-2023-20-35-30,0.0,0.0,0.0,0.05060868566436426,0.4789276534386559,4,12,0.1
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-18-19-31,0.0,0.0,0.0,0.18425844902257704,0.48423353376183564,0,13,0.1
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-20-28-16,0.0,0.0,0.0,0.2247343491556077,0.5268159513442532,1,13,0.5
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-20-27-30,0.0,0.0,0.0,0.19144054801580834,0.488466721957288,4,13,0.1
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-08-2023-23-25-12,0.0,0.0,0.0,0.2156557589566035,0.5105376149008224,0,13,1.0
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-03-35-01,0.0,0.0,0.0,0.21073583519734204,0.5143561234363122,1,13,1.0
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-20-55-10,0.0,0.0,0.0,0.18936146671300613,0.4833890559126408,0,13,0.02
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-00-55-32,0.0,0.0,0.0,0.20525541275277345,0.5090236021839796,3,13,0.5
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-18-04-04,0.0,0.0,0.0,0.20370478460071065,0.5013433893150874,0,13,0.5
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-22-47-39,0.0,0.0,0.0,0.21142619107070554,0.5069987991568181,2,13,0.5
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-18-53-16,0.0,0.0,0.0,0.18514362800078643,0.48168714147487735,1,13,0.1
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-19-58-47,0.0,0.0,0.0,0.21212254542894454,0.5057407215426083,3,13,0.1
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-22-03-39,0.0,0.0,0.0,0.18508757257468714,0.4833868961227452,4,13,0.02
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-21-46-36,0.0,0.0,0.0,0.19700038163467645,0.48608339380745047,3,13,0.02
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-07-22-35,0.0,0.0,0.0,0.2175605429031735,0.5165785472389246,2,13,1.0
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-03-12-22,0.0,0.0,0.0,0.2075980994610764,0.5073476052249637,4,13,0.5
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-21-11-51,0.0,0.0,0.0,0.18305935677379964,0.46296176307968756,1,13,0.02
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-15-31-43,0.0,0.0,0.0,0.20816468505736077,0.506544163383786,4,13,1.0
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-21-30-04,0.0,0.0,0.0,0.18861922772146414,0.487838223097657,2,13,0.02
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-09-2023-11-09-17,0.0,0.0,0.0,0.2727395995227647,0.6271965063238648,3,13,1.0
Diseases of the musculoskeletal system and connective tissue,13,0.1161865734602868,05-10-2023-19-24-07,0.0,0.0,0.0,0.2083552640645101,0.5064296945193172,2,13,0.1
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-21-28-23,0.0,0.0,0.0,0.13046379747429704,0.5687861932337702,2,14,0.02
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-02-59-31,0.0,0.0,0.0,0.145530396242089,0.5921670222493143,4,14,0.5
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-19-55-31,0.0,0.0,0.0,0.1600259409852758,0.5893439500152393,3,14,0.1
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-00-42-15,0.0,0.0,0.0,0.1416395798495635,0.5988532459615971,3,14,0.5
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-21-45-16,0.0,0.0,0.0,0.08151321900681144,0.384673117951844,3,14,0.02
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-18-49-20,0.0,0.0,0.0,0.13167437847198998,0.5882848217007011,1,14,0.1
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-22-02-05,0.023529411764705882,0.3076923076923077,0.04371584699453551,0.13786292995557758,0.5707158640658336,4,14,0.02
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-15-10-16,0.0,0.0,0.0,0.17273870517821288,0.6014229655592808,4,14,1.0
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-18-16-17,0.0,0.0,0.0,0.1266600840231275,0.5565109722645536,0,14,0.1
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-22-35-23,0.0,0.0,0.0,0.1821299848034593,0.6552461139896373,2,14,0.5
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-20-53-40,0.0,0.0,0.0,0.16056426598765225,0.5901859189271563,0,14,0.02
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-07-02-33,0.0,0.0,0.0,0.17826388594102716,0.6826615361170376,2,14,1.0
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-21-10-30,0.0,0.0,0.0,0.07766812575785884,0.37534097836025604,1,14,0.02
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-20-25-54,0.0,0.0,0.0,0.14018999674976623,0.577198262724779,4,14,0.1
Diseases of the genitourinary system,14,0.1560805110280824,05-08-2023-23-03-57,0.0,0.0,0.0,0.1815106104805801,0.6086597074062786,0,14,1.0
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-20-13-36,0.0,0.0,0.0,0.17241679123754816,0.6659135934166414,1,14,0.5
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-17-47-17,0.0,0.0,0.0,0.15585010621057047,0.6219826272477903,0,14,0.5
Diseases of the genitourinary system,14,0.1560805110280824,05-10-2023-19-21-43,0.0,0.0,0.0,0.14951684384851088,0.6168317586101798,2,14,0.1
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-03-11-45,0.0,0.0,0.0,0.19559184391426948,0.6156221426394393,1,14,1.0
Diseases of the genitourinary system,14,0.1560805110280824,05-09-2023-10-46-10,0.0,0.0,0.0,0.17565218407017588,0.6601302956415728,3,14,1.0
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-22-06-52,0.0,0.0,0.0,0.00848601079592985,0.38208382526564344,4,15,0.02
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-18-32-18,0.0,0.0,0.0,0.028388096820311307,0.7194510035419126,0,15,0.5
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-00-11-43,0.0,0.0,0.0,0.028629156919665878,0.7279515938606849,0,15,1.0
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-08-01-38,0.0,0.0,0.0,0.03503376164697069,0.7091794569067297,2,15,1.0
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-11-55-50,0.0,0.0,0.0,0.02839278869151302,0.7451298701298703,3,15,1.0
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-16-09-52,0.0,0.0,0.0,0.028259620745139515,0.7445985832349469,4,15,1.0
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-21-49-18,0.0,0.0,0.0,0.030287851916869727,0.7457201889020072,3,15,0.02
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-20-33-34,0.0,0.0,0.0,0.026290145636135277,0.7291027154663519,4,15,0.1
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-03-37-24,0.0,0.0,0.0,0.028461352839867445,0.7467237308146399,4,15,0.5
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-01-20-00,0.05,0.058823529411764705,0.05405405405405405,0.05434798585759828,0.720365997638725,3,15,0.5
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-18-27-12,0.0,0.0,0.0,0.025999950130845103,0.7179161747343565,0,15,0.1
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-21-00-47,0.35,0.1891891891891892,0.24561403508771934,0.24695096895837032,0.8004427390791027,1,15,0.5
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-19-29-15,0.0,0.0,0.0,0.021704000536255236,0.6426210153482881,2,15,0.1
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-20-58-09,0.0,0.0,0.0,0.009078752598090736,0.25312868949232586,0,15,0.02
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-20-05-37,0.0,0.0,0.0,0.03296660204086067,0.6681227863046044,3,15,0.1
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-23-08-13,0.0,0.0,0.0,0.0336332743171239,0.7429752066115702,2,15,0.5
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-21-14-54,0.0,0.0,0.0,0.014613092119678739,0.6141676505312869,1,15,0.02
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-18-59-15,0.0,0.0,0.0,0.024393563310411363,0.7081168831168831,1,15,0.1
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-09-2023-04-20-01,0.0,0.0,0.0,0.028662209037217227,0.740909090909091,1,15,1.0
"Pregnancy, childbirth and the puerperium",15,0.0552006749427503,05-10-2023-21-33-49,0.0,0.0,0.0,0.007388079203905235,0.25526859504132227,2,15,0.02
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-21-37-41,0.0,0.0,0.0,0.0076210085931966666,0.3712823910482921,2,17,0.02
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-05-24-35,0.0,0.0,0.0,0.011004179415038107,0.550426972909305,1,17,1.0
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-19-07-49,0.0,0.0,0.0,0.007602066537988815,0.438236160188457,1,17,0.1
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-01-56-22,0.0,0.0,0.0,0.010320749048998478,0.5340842167255595,3,17,0.5
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-23-40-31,0.0,0.0,0.0,0.009848383619520566,0.5243300942285042,2,17,0.5
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-21-53-22,0.0,0.0,0.0,0.01041883589195101,0.5541445818610129,3,17,0.02
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-09-02-39,0.0,0.0,0.0,0.010532000922393996,0.5422187868080094,2,17,1.0
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-18-33-01,0.0,0.0,0.0,0.008314130102874486,0.47912985865724383,0,17,0.1
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-19-37-36,0.0,0.0,0.0,0.006637322198066885,0.36675500588928145,2,17,0.1
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-21-19-12,0.0,0.0,0.0,0.007576714820678678,0.4289237338044758,1,17,0.02
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-01-16-28,0.0,0.0,0.0,0.00974662294524456,0.522121613663133,0,17,1.0
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-13-02-01,0.0,0.0,0.0,0.009944286783769126,0.5023925206124852,3,17,1.0
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-04-13-48,0.0,0.0,0.0,0.010989220976832921,0.5496171967020023,4,17,0.5
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-08-02-14,0.0,0.0,0.0,0.011640613972500408,0.5632729681978799,4,17,1.0
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-21-37-02,0.0,0.0,0.0,0.010568189664281432,0.5417402826855124,1,17,0.5
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-09-2023-19-11-55,0.0,0.0,0.0,0.010469920065611923,0.542329210836278,0,17,0.5
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-22-11-22,0.0,0.0,0.0,0.006519599518903876,0.3579946996466431,4,17,0.02
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-21-02-34,0.0,0.0,0.0,0.006494175151848358,0.3557494110718492,0,17,0.02
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-20-13-19,0.0,0.0,0.0,0.010452256523771596,0.522029593639576,3,17,0.1
"Congenital malformations, deformations and chromosomal abnormalities",17,0.0161504158129444,05-10-2023-20-43-28,0.0,0.0,0.0,0.008535185966763557,0.4893624852767962,4,17,0.1
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-20-21-20,0.035422343324250684,0.22033898305084745,0.061032863849765265,0.2738685643532718,0.5876961417945621,4,18,0.1
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-18-41-11,0.0326975476839237,0.2608695652173913,0.058111380145278446,0.2841721907819338,0.6186135705746345,1,18,0.1
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-06-11-10,0.02452316076294278,0.21428571428571427,0.044009779951100246,0.323971109029362,0.6655055436543819,2,18,1.0
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-19-47-32,0.02997275204359673,0.2391304347826087,0.05326876513317191,0.280558418154376,0.6074554616273118,3,18,0.1
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-19-16-18,0.008174386920980926,0.14285714285714285,0.015463917525773193,0.25411158877400253,0.5617023600735513,2,18,0.1
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-22-09-31,0.0,0.0,0.0,0.3282602040995021,0.6450483362968267,2,18,0.5
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-02-13-49,0.05722070844686648,0.3387096774193548,0.09790209790209789,0.33406192388213174,0.6813991734584272,1,18,1.0
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-00-11-43,0.17166212534059946,0.4090909090909091,0.24184261036468332,0.3707420111572139,0.7197910787722843,3,18,0.5
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-08-2023-22-08-47,0.0,0.0,0.0,0.3301269337371652,0.6652971888281356,0,18,1.0
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-09-51-12,0.0,0.0,0.0,0.36214189931455393,0.7050059775583646,3,18,1.0
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-21-24-03,0.005449591280653951,0.18181818181818182,0.010582010582010581,0.24253688287382033,0.5462901715185021,2,18,0.02
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-02-31-40,0.05994550408719346,0.4583333333333333,0.10602409638554217,0.34462851670837114,0.6786662863685372,4,18,0.5
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-21-41-45,0.0,0.0,0.0,0.19975876635674644,0.43938088273669007,3,18,0.02
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-21-58-23,0.2779291553133515,0.3655913978494624,0.3157894736842105,0.27217518961315235,0.5699839587012414,4,18,0.02
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-20-50-14,0.008174386920980926,0.3,0.015915119363395226,0.24619434524876088,0.5363215056569347,0,18,0.02
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-18-10-12,0.0,0.0,0.0,0.32460751610391314,0.6622386208933365,0,18,0.1
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-17-16-16,0.005449591280653951,0.2,0.010610079575596816,0.35476368726228996,0.7085399181549876,0,18,0.5
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-14-03-12,0.01634877384196185,0.3333333333333333,0.031168831168831162,0.33166806139207206,0.6695694741973788,4,18,1.0
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-10-2023-21-07-10,0.0,0.0,0.0,0.20442017023332298,0.4475724639879922,1,18,0.02
"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",18,0.268651319754128,05-09-2023-19-47-00,0.04904632152588556,0.4864864864864865,0.08910891089108912,0.3302503672639633,0.6557128668208088,1,18,0.5
"Injury, poisoning and certain other consequences of external causes",19,0.1040134988550078,05-09-2023-03-49-53,0.0,0.0,0.0,0.15373645626806576,0.5711324603540172,1,19,1.0
