care_site_id,care_site_type_source_value,Unité Fonctionnelle (UF),UM (UMA PMSI),Service/Département,hospital_name,hospital_id
8312063128,Unité d’hébergement (UH),8312063117.0,8312067515.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8350834810,Unité Fonctionnelle (UF),8350834810.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063466,Unité de consultation (UC),8312064450.0,,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066675,Unité d’hébergement (UH),8312066672.0,,8312063093.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062826,Unité Fonctionnelle (UF),8312062826.0,,8312063099.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063474,Unité de consultation (UC),8312063114.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062857,Unité de consultation (UC),8312063190.0,,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065077,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064175,Unité de consultation (UC),8312046542.0,,8312080126.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062814,Unité de consultation (UC),8312021301.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064173,Unité de consultation (UC),8312046542.0,,8312080126.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063785,Unité de consultation (UC),8312021302.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062825,Unité de consultation (UC),8312062815.0,,8312063099.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312080046,Unité Fonctionnelle (UF),8312080046.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312023680,Unité Fonctionnelle (UF),8312023680.0,,8312062812.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15284169158,Unité de consultation (UC),8312079586.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312072330,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064462,Unité de consultation (UC),8312064461.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062838,Unité d’hébergement (UH),8312036434.0,8312067527.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066640,Unité de consultation (UC),8312066619.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063476,Unité de consultation (UC),8312021302.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312087548,Unité d’hébergement (UH),8312063792.0,8312067553.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067618,Unité Fonctionnelle (UF),8312067618.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065694,Unité d’hébergement (UH),8312080175.0,8312067529.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063544,Unité de consultation (UC),8312063533.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8350834808,Unité Fonctionnelle (UF),8350834808.0,,8312079681.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063112,Unité d’hébergement (UH),8312063105.0,8312067519.0,8312062792.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312087540,Unité d’hébergement (UH),8312065679.0,8312067534.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064705,Unité de consultation (UC),8312040801.0,,8312062795.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062849,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15075020444,Unité Fonctionnelle (UF),15075020444.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067612,Unité d’hébergement (UH),8312067609.0,8312062760.0,8312063090.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312072328,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065396,Unité de consultation (UC),8312065371.0,,8312062811.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312058994,Unité de consultation (UC),8312066329.0,,8312062788.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063751,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312080175,Unité Fonctionnelle (UF),8312080175.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066366,Unité de consultation (UC),8312066329.0,,8312062788.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312021259,Unité Fonctionnelle (UF),8312021259.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064731,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064106,Unité Fonctionnelle (UF),8312064106.0,,8312052257.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063467,Unité de consultation (UC),8312063533.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067263,Unité Fonctionnelle (UF),8312067263.0,,8312062809.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
17019896842,Unité d’hébergement (UH),8312064414.0,16583441672.0,8312063097.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312076025,Unité Fonctionnelle (UF),8312076025.0,,8312021428.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064409,Unité de consultation (UC),8350834808.0,15501733516.0,8312079681.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312036435,Unité Fonctionnelle (UF),8312036435.0,,8312062807.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312079586,Unité Fonctionnelle (UF),8312079586.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312087538,Unité d’hébergement (UH),8312065679.0,8312067534.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062822,Unité de consultation (UC),8312062815.0,,8312063099.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063545,Unité de consultation (UC),8312063533.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312036434,Unité Fonctionnelle (UF),8312036434.0,,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065058,Unité de consultation (UC),8312047747.0,,8312062795.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064093,Unité Fonctionnelle (UF),8312064093.0,,8312062792.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063470,Unité de consultation (UC),8312021302.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15221243434,Unité d’hébergement (UH),8312063847.0,12489833783.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312014189,Unité d’hébergement (UH),8312064093.0,8312067518.0,8312062792.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066344,Unité d’hébergement (UH),8312066329.0,8312067503.0,8312062788.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063574,Unité d’hébergement (UH),8312067273.0,8312067506.0,8312062790.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
16378705468,Unité d’hébergement (UH),15127693150.0,16378705597.0,14883346314.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15221243432,Unité d’hébergement (UH),8312063847.0,12489833783.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065350,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
11749510147,Unité de consultation (UC),8312021250.0,,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063521,Unité d’hébergement (UH),8312063516.0,8312062756.0,8312063085.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064390,Unité de consultation (UC),8312064113.0,,8312062812.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065708,Unité d’hébergement (UH),8312080175.0,8312067529.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063449,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066626,Unité d’hébergement (UH),8312066619.0,8312062763.0,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063523,Unité d’hébergement (UH),8312063516.0,8312062753.0,8312063085.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064123,Unité de consultation (UC),8312064743.0,,8312062794.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063461,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064743,Unité Fonctionnelle (UF),8312064743.0,,8312062794.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063477,Unité de consultation (UC),8312021302.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065356,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312087550,Unité d’hébergement (UH),8312021230.0,8312011319.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312017046,Unité d’hébergement (UH),8312063117.0,8312062735.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064191,Unité de consultation (UC),8312064184.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067625,Unité de consultation (UC),8312067618.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063153,Unité Fonctionnelle (UF),8312063153.0,,8312063089.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312072620,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064161,Unité Fonctionnelle (UF),8312064161.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066943,Unité de consultation (UC),8312066925.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067269,Unité Fonctionnelle (UF),8312067269.0,,8312063101.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063197,Unité d’hébergement (UH),8312063190.0,8312067548.0,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312011788,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8382309276,Unité de consultation (UC),8312075620.0,,8312062791.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063780,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312040175,Unité Fonctionnelle (UF),8312040175.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065076,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
16647019695,Unité d’hébergement (UH),8312075620.0,8382309392.0,8312062791.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312082091,Unité d’hébergement (UH),8312063792.0,8312062734.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064186,Unité de consultation (UC),8312064184.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312024954,Unité d’hébergement (UH),8312064106.0,8312067552.0,8312052257.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064459,Unité de consultation (UC),8312064458.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066619,Unité Fonctionnelle (UF),8312066619.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312086144,Unité Fonctionnelle (UF),8312086144.0,,8312062808.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312080128,Unité Fonctionnelle (UF),8312080128.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
19172914085,Unité Fonctionnelle (UF),19172914085.0,,8312062809.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067579,Unité d’hébergement (UH),8312067578.0,8312062749.0,8312062813.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063572,Unité d’hébergement (UH),8312067273.0,8312067508.0,8312062790.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065366,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064121,Unité de consultation (UC),14759649900.0,,8312062812.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063845,Unité de consultation (UC),8312063167.0,,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
12935767511,Unité de consultation (UC),8312063533.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063769,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064393,Unité de consultation (UC),14759649899.0,8312062746.0,8312062812.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066649,Unité de consultation (UC),8312066619.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
18701366979,Unité de consultation (UC),18701366988.0,,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063549,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312047265,Unité Fonctionnelle (UF),8312047265.0,,8350834796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
12220875364,Unité de consultation (UC),8312063533.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
18304515728,Unité d’hébergement (UH),8312039849.0,18288461657.0,8312062794.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064702,Unité de consultation (UC),8312021250.0,,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063519,Unité d’hébergement (UH),8312063516.0,8312062756.0,8312063085.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063079,Unité d’hébergement (UH),8312021250.0,8312004421.0,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063791,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065688,Unité d’hébergement (UH),8312065679.0,8312067542.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312035562,Unité d’hébergement (UH),8312080175.0,8312067529.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
12935767514,Unité de consultation (UC),8312063533.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063471,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064100,Unité d’hébergement (UH),8312064093.0,8312067518.0,8312062792.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063548,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067609,Unité Fonctionnelle (UF),8312067609.0,,8312063090.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066967,Unité de consultation (UC),8312066958.0,,8312062803.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063103,Hôpital,,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063463,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064431,Unité de consultation (UC),8312064414.0,,8312063097.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312017042,Unité d’hébergement (UH),8312063792.0,8312062732.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065679,Unité Fonctionnelle (UF),8312065679.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063788,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312072318,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15221243420,Unité d’hébergement (UH),8312063847.0,8312062755.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312089727,Unité d’hébergement (UH),8312036434.0,8312067527.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065384,Unité d’hébergement (UH),8312065371.0,8312062740.0,8312062811.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062815,Unité Fonctionnelle (UF),8312062815.0,,8312063099.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063750,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063550,Unité de consultation (UC),8312021255.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065056,Unité de consultation (UC),8312040801.0,,8312062795.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312062847,Unité d’hébergement (UH),8312062837.0,8312067520.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063806,Unité de consultation (UC),8312021255.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064159,Unité de consultation (UC),8312064156.0,,8312063088.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064160,Unité de consultation (UC),8312064156.0,,8312063088.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312035564,Unité d’hébergement (UH),8312080175.0,8312067529.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066946,Unité Fonctionnelle (UF),8312066946.0,,8312062797.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064460,Unité de consultation (UC),8312064458.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15528957804,Unité de consultation (UC),8312023680.0,,8312062812.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
17019896840,Unité de consultation (UC),17019896839.0,,17019896838.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066933,Unité de consultation (UC),8312066925.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066662,Unité d’hébergement (UH),8312066652.0,8312062764.0,8312063092.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063186,Unité Fonctionnelle (UF),8312063186.0,,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
16583441658,Unité d’hébergement (UH),8312064414.0,16583441672.0,8312063097.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
12935767505,Unité de consultation (UC),8312040801.0,,8312062795.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15142899712,Unité de consultation (UC),15127693118.0,,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312052458,Unité d’hébergement (UH),8312065679.0,8382309279.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
18701366989,Unité de consultation (UC),18521857749.0,,8312062792.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15861181461,Unité de consultation (UC),8312062834.0,,8312079679.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063446,Unité de consultation (UC),8312021250.0,,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312027405,Unité d’hébergement (UH),8312064106.0,8312067552.0,8312052257.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064196,Unité de consultation (UC),8312064184.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063458,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066970,Unité Fonctionnelle (UF),8312066970.0,,8312062789.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064398,Unité de consultation (UC),8312063200.0,,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063469,Unité de consultation (UC),8312021302.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065047,Unité de consultation (UC),8312040801.0,,8312062795.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065395,Unité de consultation (UC),8312065371.0,,8312062811.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066670,Unité de consultation (UC),8312066652.0,,8312063092.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312021256,Unité Fonctionnelle (UF),8312021256.0,,8312062807.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312024187,Unité d’hébergement (UH),8312064291.0,8312060453.0,8312062790.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064403,Unité Fonctionnelle (UF),8312064403.0,,8312062812.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063416,Unité d’hébergement (UH),8312021302.0,8312062759.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065404,Unité d’hébergement (UH),8312065401.0,8312062757.0,8312063086.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065361,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312017039,Unité d’hébergement (UH),8312063792.0,8312062732.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065352,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
16666420930,Unité d’hébergement (UH),8312064743.0,16647019675.0,8312062794.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063166,Unité de consultation (UC),8312063190.0,,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066648,Unité de consultation (UC),8312066619.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064707,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065054,Unité de consultation (UC),8312040801.0,,8312062795.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063190,Unité Fonctionnelle (UF),8312063190.0,,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8382309281,Unité de consultation (UC),8312064414.0,,8312063097.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063792,Unité Fonctionnelle (UF),8312063792.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065355,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312019229,Unité d’hébergement (UH),8312063190.0,8312067548.0,8312062802.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312087544,Unité d’hébergement (UH),8312036434.0,8312067527.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066642,Unité de consultation (UC),8312066619.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066043,Unité de consultation (UC),8312066016.0,,8312063096.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065060,Unité d’hébergement (UH),8312065059.0,8312067538.0,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
9937579865,Unité de consultation (UC),8312063117.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
18570633607,Unité d’hébergement (UH),8312021230.0,18555174750.0,8312062793.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065013,Unité de consultation (UC),8312064743.0,,8312062794.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312046542,Unité Fonctionnelle (UF),8312046542.0,,8312080126.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
15075020448,Unité Fonctionnelle (UF),15075020448.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066939,Unité de consultation (UC),8312066925.0,,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312040802,Unité d’hébergement (UH),8312021259.0,8312042260.0,8312063091.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
12777591835,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312065360,Unité de consultation (UC),8312065059.0,,8312062796.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312021389,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066362,Unité de consultation (UC),8312066329.0,,8312062788.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312067260,Unité Fonctionnelle (UF),8312067260.0,,8312063087.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064399,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064171,Unité de consultation (UC),8312046542.0,,8312080126.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063122,Unité d’hébergement (UH),8312063117.0,8312062779.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064463,Unité de consultation (UC),8312064461.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312050807,Unité Fonctionnelle (UF),8312050807.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312066956,Unité de consultation (UC),8312066946.0,,8312062797.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312064185,Unité de consultation (UC),8312064184.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063496,Unité de consultation (UC),8312063217.0,,8312062787.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
13693118634,Unité Fonctionnelle (UF),13693118634.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063115,Unité d’hébergement (UH),8312063114.0,8312062785.0,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312089735,Unité d’hébergement (UH),8312066329.0,8312067505.0,8312062788.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
8312063762,Unité de consultation (UC),8312021302.0,,,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
11749510148,Unité de consultation (UC),8312021250.0,,8312062805.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
12935767507,Unité de consultation (UC),8312065362.0,,8312062799.0,GROUPE HOSPITAL.NECKER ENFANTS MALADES,8312063103
